,year,gw_codes,country,armedforces_share,armedforces_share_id,milex_share,milex_share_id,corruption,corruption_id,effectiveness,effectiveness_id,polvio,polvio_id,regu,regu_id,law,law_id,account,account_id,tax,tax_id,broadband,broadband_id,telephone,telephone_id,internet_use,internet_use_id,mobile,mobile_id,polyarchy,libdem,libdem_id,partipdem,delibdem,egaldem,civlib,phyvio,pollib,privlib,execon,execon_id,exgender,exgender_id,exgeo,exgeo_id,expol,expol_id,exsoc,exsoc_id,shutdown,shutdown_id,filter,filter_id,tenure_months,tenure_months_id,dem_duration,dem_duration_id,elections,elections_id,lastelection,lastelection_id
1839,1994,359,Moldova,0.851503910725234,0,0.773794067290296,0,-0.437426507472992,1,-0.215465322136879,1,0.0112921837717295,1,-0.0665459185838699,1,-0.121130093932152,1,0.0183696802705526,1,12.0896762347,1,0.00570437,1,12.3,0,0.000825,0,0.0,0,0.578,0.414,0,0.319,0.305,0.403,0.74,0.643,0.784,0.812,0.225,0,0.143,0,0.182,0,0.249,0,0.244,0,0.729,1,1.245,1,52.0,0,1.673976,0,1,0,2.397895,0
1840,1995,359,Moldova,1.18496809880001,0,0.925965936799738,0,-0.437426507472992,1,-0.215465322136879,1,0.0112921837717295,1,-0.0665459185838699,1,-0.121130093932152,1,0.0183696802705526,1,12.0896762347,1,0.00570437,1,12.8,0,0.00346,0,0.000313815,0,0.591,0.414,0,0.328,0.302,0.422,0.771,0.733,0.788,0.812,0.229,0,0.143,0,0.182,0,0.249,0,0.227,0,0.729,1,1.245,1,64.0,0,1.845827,0,0,0,3.135494,0
1841,1996,359,Moldova,1.17844871475918,0,0.906693656299238,0,-0.437426507472992,0,-0.215465322136879,0,0.0112921837717295,0,-0.0665459185838699,0,-0.121130093932152,0,0.0183696802705526,0,12.0896762347,0,0.00570437,1,13.5,0,0.00464,0,0.02076658,0,0.591,0.414,0,0.331,0.302,0.421,0.771,0.733,0.788,0.812,0.241,0,0.143,0,0.182,0,0.249,0,0.22,0,0.729,1,1.245,1,76.0,0,1.99243,0,0,0,3.555348,0
1842,1997,359,Moldova,1.10902491117425,0,0.90277252095021,0,-0.418616071343422,1,-0.278025411069393,1,0.20026626903563724,1,-0.08674873784184445,1,-0.09233682602643975,1,0.0540849072858691,1,18.2831060982003,0,0.00570437,1,14.4,0,0.0281,0,0.050070668,0,0.591,0.415,0,0.339,0.301,0.421,0.771,0.733,0.788,0.812,0.241,0,0.143,0,0.182,0,0.258,0,0.215,0,0.729,1,1.245,1,12.0,0,2.120264,0,0,0,3.850147,0
1843,1998,359,Moldova,1.09820206461988,0,0.624855228169175,0,-0.399805635213852,0,-0.340585500001907,0,0.389240354299545,0,-0.106951557099819,0,-0.0635435581207275,0,0.0898001343011856,0,18.0802408389372,0,0.00570437,1,15.2,0,0.261,0,0.160788913,0,0.583,0.436,0,0.327,0.345,0.421,0.777,0.733,0.791,0.815,0.241,0,0.143,0,0.182,0,0.24,0,0.215,0,0.729,1,1.245,1,24.0,0,2.233592,0,1,0,2.302585,0
1844,1999,359,Moldova,1.05682721664808,0,0.511299142949014,0,-0.5115009397268295,1,-0.438111886382103,1,-0.019510462880134527,1,-0.12208690866827951,1,-0.26612012088298775,1,-0.02698896080255521,1,15.0573539668779,0,0.00570437,1,13.0,0,0.601,0,0.418221638,0,0.584,0.453,0,0.361,0.459,0.416,0.773,0.733,0.791,0.806,0.252,0,0.143,0,0.182,0,0.21,0,0.215,0,0.729,1,1.245,1,36.0,0,2.335375,0,1,0,2.079442,0
1845,2000,359,Moldova,0.962101408471713,0,0.387282499272851,0,-0.623196244239807,0,-0.535638272762299,0,-0.428261280059814,0,-0.13722226023674,0,-0.468696683645248,0,-0.143778055906296,0,14.7257496118183,0,0.00570437,1,13.8,0,1.28,0,3.2822,0,0.58,0.441,0,0.36,0.381,0.42,0.761,0.705,0.775,0.822,0.252,0,0.145,0,0.189,0,0.21,0,0.215,0,0.729,0,1.245,0,48.0,0,2.427748,0,0,0,2.995732,0
1846,2001,359,Moldova,0.885573248359018,0,0.402592316596498,0,-0.8017732203006744,1,-0.560828447341919,1,-0.2924480214715,1,-0.27016545832157146,1,-0.547428235411644,1,-0.3380624502897265,1,12.1712003093085,0,0.00570437,0,15.3,0,1.49,0,5.37022,0,0.509,0.354,0,0.296,0.257,0.374,0.731,0.735,0.662,0.799,0.246,0,0.145,0,0.19,0,0.265,0,0.221,0,0.729,0,1.245,0,9.0,0,2.512306,0,1,0,2.397895,0
1847,2002,359,Moldova,0.811261534646608,0,0.419846587081724,0,-0.980350196361542,0,-0.586018621921539,0,-0.156634762883186,0,-0.403108656406403,0,-0.62615978717804,0,-0.532346844673157,0,12.8813543692286,0,0.0100895,0,17.4,0,3.79,0,8.16391,0,0.504,0.381,0,0.294,0.255,0.37,0.732,0.735,0.657,0.817,0.256,0,0.145,0,0.196,0,0.278,0,0.229,0,0.729,0,1.245,0,21.0,0,2.590267,0,0,0,3.135494,0
1848,2003,359,Moldova,0.781112546942589,0,0.416381264465176,0,-0.884173095226288,0,-0.667013168334961,0,-0.131324723362923,0,-0.410212010145187,0,-0.539445102214813,0,-0.491123884916306,0,14.6728701256381,0,0.0145773,0,19.3,0,7.41,0,11.6213,0,0.504,0.381,0,0.294,0.248,0.364,0.732,0.735,0.657,0.817,0.256,0,0.136,0,0.196,0,0.278,0,0.229,0,0.729,0,1.001,0,33.0,0,2.662588,0,0,0,3.555348,0
1849,2004,359,Moldova,0.703877819323949,0,0.360979036536125,0,-1.03957557678223,0,-0.845721423625946,0,-0.219342857599258,0,-0.430486381053925,0,-0.367069929838181,0,-0.585409641265869,0,16.3573926073926,0,0.0600247,0,21.3,0,10.6,0,19.4481,0,0.508,0.384,0,0.295,0.261,0.372,0.732,0.735,0.657,0.817,0.256,0,0.136,0,0.196,0,0.281,0,0.229,0,0.729,0,1.001,0,45.0,0,2.730029,0,0,0,3.850147,0
1850,2005,359,Moldova,0.782546091964817,0,0.400235101204801,0,-0.67262589931488,0,-0.753487408161163,0,-0.401479870080948,0,-0.460677325725555,0,-0.351528733968735,0,-0.547894060611725,0,18.4853394242006,0,0.260613,0,23.3,0,14.6,0,27.3224,0,0.451,0.35,0,0.264,0.262,0.338,0.734,0.735,0.657,0.82,0.256,0,0.136,0,0.196,0,0.281,0,0.229,0,0.729,0,1.001,0,57.0,0,2.793208,0,1,0,2.302585,0
1851,2006,359,Moldova,0.588984083441375,0,0.48263447637712,0,-0.643211901187897,0,-0.799711525440216,0,-0.369664698839188,0,-0.348091393709183,0,-0.517649948596954,0,-0.267036706209183,0,19.5712115118202,0,0.555732,0,26.0,0,19.6,0,34.6351,0,0.437,0.345,0,0.255,0.255,0.332,0.733,0.735,0.653,0.82,0.252,0,0.136,0,0.196,0,0.281,0,0.229,0,0.729,0,1.227,0,69.0,0,2.852631,0,0,0,3.091043,0
1852,2007,359,Moldova,0.652327068094248,0,0.516193541658915,0,-0.660764515399933,0,-0.832707107067108,0,-0.0149540305137634,0,-0.283888220787048,0,-0.506612956523895,0,-0.292217820882797,0,20.5665356541269,0,1.37109,0,28.0,0,20.5,0,48.8869,0,0.434,0.346,0,0.256,0.259,0.333,0.732,0.735,0.654,0.822,0.252,0,0.133,0,0.196,0,0.281,0,0.229,0,0.729,0,1.49,0,81.0,0,2.908721,0,0,0,3.526361,0
1853,2008,359,Moldova,0.571063091050299,0,0.6085356171256,0,-0.634429693222046,0,-0.784430801868439,0,-0.267933160066605,0,-0.201783880591393,0,-0.424041241407394,0,-0.307182461023331,0,20.4459489526716,0,3.04873,0,29.5,0,23.4,0,64.1199,0,0.434,0.344,0,0.255,0.26,0.335,0.73,0.745,0.657,0.803,0.253,0,0.131,0,0.196,0,0.281,0,0.229,0,0.729,0,0.884,0,10.0,0,2.961831,0,0,0,3.828641,0
1854,2009,359,Moldova,0.540574170439198,0,0.457886649076119,0,-0.701457858085632,0,-0.556257903575897,0,-0.583599746227264,0,-0.144404068589211,0,-0.434595018625259,0,-0.296487033367157,0,17.6853133213094,0,5.06353,0,30.7,0,27.5,0,57.644,0,0.455,0.359,0,0.272,0.317,0.345,0.71,0.636,0.681,0.82,0.241,0,0.129,0,0.196,0,0.257,0,0.236,0,0.12,0,0.75,0,4.0,0,3.012262,0,1,0,1.791759,0
1855,2010,359,Moldova,0.516710744884009,0,0.262879174562087,0,-0.671865046024323,0,-0.656645715236664,0,-0.381340742111206,0,-0.13256624341011,0,-0.357611089944839,0,-0.0552531853318214,0,15.1606407229695,0,7.45475,0,32.0,0,29.7,0,70.2257,0,0.602,0.507,0,0.398,0.499,0.461,0.858,0.869,0.853,0.864,0.224,0,0.118,0,0.178,0,0.173,0,0.193,0,1.765,0,1.484,0,16.0,0,3.060271,0,1,0,0.6931472,0
1856,2011,359,Moldova,0.5090733288929,0,0.272949600366091,0,-0.625150501728058,0,-0.607601761817932,0,-0.0492937490344048,0,-0.10300300270319,0,-0.327680468559265,0,0.0495045222342014,0,15.2403272229961,0,10.0168,0,33.2,0,32.1,0,90.442,0,0.67,0.562,0,0.444,0.554,0.511,0.861,0.869,0.859,0.872,0.222,0,0.118,0,0.172,0,0.173,0,0.194,0,1.765,0,1.484,0,28.0,0,3.10608,0,0,0,2.639057,0
1857,2012,359,Moldova,0.505893496037385,0,0.27407991661782,0,-0.614259123802185,0,-0.55792099237442,0,0.0464904792606831,0,-0.115930549800396,0,-0.32300740480423,0,-0.03442607447505,0,15.5953463406884,0,12.0173,0,34.6,0,34.7,0,102.919,0,0.659,0.555,0,0.434,0.541,0.501,0.855,0.841,0.862,0.87,0.222,0,0.12,0,0.172,0,0.173,0,0.187,0,1.765,0,1.484,0,40.0,0,3.149883,0,0,0,3.258096,0
1858,2013,359,Moldova,0.503073617521243,0,0.281261545863777,0,-0.753976941108704,0,-0.407670170068741,0,0.00080857204739,0,-0.0857678055763245,0,-0.370096445083618,0,-0.0727094113826752,0,15.4696360019738,0,13.7695,0,35.8,0,37.4,0,108.452,0,0.63,0.527,0,0.419,0.5,0.475,0.838,0.843,0.829,0.851,0.222,0,0.117,0,0.172,0,0.173,0,0.194,0,1.765,0,1.484,0,9.0,0,3.191847,0,0,0,3.637586,0
1859,2014,359,Moldova,0.476025804898213,0,0.293185446371091,0,-0.854309618473053,0,-0.419933348894119,0,-0.158987760543823,0,0.014869668520987,0,-0.246212035417557,0,0.0094963870942592,0,16.8287991530895,0,15.233,0,36.4,0,67.0,0,111.829,0,0.618,0.511,0,0.41,0.492,0.465,0.81,0.76,0.822,0.864,0.22,0,0.117,0,0.172,0,0.188,0,0.198,0,1.765,0,1.484,0,21.0,0,3.232121,0,1,0,0.6931472,0
1860,2015,359,Moldova,0.46369256507357,0,0.295624501341201,0,-0.947364449501038,0,-0.721139073371887,0,-0.326045989990234,0,-0.0809350684285164,0,-0.383665978908539,0,0.0198426637798548,0,16.2909680870475,0,16.257,0,36.6,0,69.0,0,112.959,0,0.563,0.472,0,0.366,0.403,0.427,0.816,0.817,0.772,0.869,0.218,0,0.121,0,0.172,0,0.215,0,0.197,0,1.765,0,1.484,0,3.0,0,3.270836,0,0,0,2.639057,0
1861,2016,359,Moldova,0.473997323013794,0,0.344191282076352,0,-0.990662038326263,0,-0.693787217140198,0,-0.305498778820038,0,-0.133195176720619,0,-0.529219090938568,0,-0.0195145960897207,0,16.4301183204667,0,17.2155,0,36.2,0,71.0,0,117.008,0,0.53,0.432,0,0.351,0.365,0.4,0.808,0.817,0.747,0.871,0.24,0,0.119,0,0.179,0,0.284,0,0.195,0,1.765,0,1.484,0,12.0,0,3.308107,0,0,0,3.258096,0
1862,2017,359,Moldova,0.459866467916759,0,0.324532006964179,0,-0.834933340549469,0,-0.577288508415222,0,-0.31498920917511,0,-0.0523422658443451,0,-0.451828390359879,0,-0.0256148222833872,0,17.7273904313314,0,18.2975,0,35.8,0,49.9,0,117.321,0,0.505,0.4,0,0.325,0.333,0.368,0.79,0.774,0.74,0.868,0.245,0,0.123,0,0.179,0,0.284,0,0.218,0,1.765,0,1.22,0,24.0,0,3.344039,0,0,0,3.637586,0
1863,2018,359,Moldova,0.420838268774006,0,0.332323743137999,0,-0.758018732070923,0,-0.505967557430267,0,-0.402167946100235,0,-0.0323153994977474,0,-0.438802748918533,0,-0.117281161248684,0,18.014083738484,0,19.7584,0,35.1,0,50.3,0,115.32,0,0.501,0.391,0,0.323,0.319,0.365,0.81,0.828,0.751,0.868,0.247,0,0.123,0,0.179,0,0.284,0,0.22,0,1.765,0,1.22,0,36.0,0,3.378725,0,0,0,3.912023,0
1864,2019,359,Moldova,0.404912397202865,0,0.362122378852081,0,-0.650996446609497,0,-0.441430509090424,0,-0.387288391590118,0,-0.0475217662751675,0,-0.458089917898178,0,-0.105710230767727,0,17.656290127877,0,21.5427,0,34.4,0,57.8,0,116.105,0,0.584,0.443,0,0.384,0.397,0.423,0.839,0.828,0.836,0.868,0.243,0,0.119,0,0.247,0,0.203,0,0.213,0,1.765,0,1.809,0,2.0,0,3.412247,0,1,0,2.397895,0
1865,2020,359,Moldova,0.408422488559065,0,0.385463277737582,0,-0.586998105049133,0,-0.533600270748138,0,-0.340111285448074,0,-0.0109160682186484,0,-0.515005588531494,0,-0.0562920235097408,0,17.9098984894955,0,23.4269,0,33.5,0,58.2,0,111.445,0,0.654,0.524,0,0.45,0.463,0.493,0.827,0.828,0.873,0.789,0.228,0,0.123,0,0.236,0,0.198,0,0.193,0,1.765,0,1.405,0,14.0,0,3.444683,0,0,0,3.135494,0
1866,2021,359,Moldova,0.408422488559065,1,0.377728511357822,0,-0.469503223896027,0,-0.437800526618958,0,-0.205297246575356,0,0.0033810979221016,0,-0.357341021299362,0,0.0420428887009621,0,18.3881163669346,0,25.2113,0,33.1,0,74.5,0,128.984,0,0.758,0.626,0,0.537,0.649,0.607,0.866,0.853,0.914,0.844,0.15,0,0.081,0,0.178,0,0.082,0,0.16,0,1.765,0,0.618,0,14.0,1,3.444683,1,0,1,3.135494,1
1867,2022,359,Moldova,0.408422488559065,1,0.328875031549807,0,-0.342236280441284,0,-0.307596892118454,0,-0.659070193767548,0,0.101790711283684,0,-0.286401212215424,0,0.0965940952301025,0,18.9210049545943,0,26.3178,0,31.3,0,76.7,0,137.183,0,0.763,0.65,0,0.541,0.697,0.616,0.905,0.936,0.905,0.895,0.152,0,0.081,0,0.183,0,0.085,0,0.106,0,1.765,0,1.222,0,14.0,1,3.444683,1,0,1,3.135494,1
1868,2023,359,Moldova,0.408422488559065,1,0.546678815870651,0,-0.28033846616745,0,-0.164951995015144,0,-0.683699607849121,0,0.105498053133488,0,-0.152658581733704,0,0.236791402101517,0,18.5850270257317,0,27.4209,0,27.6,0,80.2,0,130.772,0,0.713,0.608,0,0.504,0.645,0.576,0.901,0.936,0.891,0.895,0.166,0,0.079,0,0.173,0,0.067,0,0.106,0,1.765,0,0.053,0,14.0,1,3.444683,1,0,1,3.135494,1
1869,1989,360,Romania,1.41114079982117,1,4.79729611491512,0,-0.446042686700821,1,-0.286933869123459,1,0.597966730594635,1,0.0261181332170963,1,-0.0219424981623888,1,0.286023378372192,1,5.1175,0,0.0273724,1,10.25925003,0,0.0,1,0.0,0,0.186,0.044,0,0.067,0.025,0.25,0.164,0.367,0.03,0.088,0.145,0,0.237,0,0.34,0,0.593,0,0.287,0,1.779,1,1.976,1,298.0,0,0.0,0,0,0,4.060443,0
1870,1990,360,Romania,1.41114079982117,0,4.54741504925103,0,-0.446042686700821,1,-0.286933869123459,1,0.597966730594635,1,0.0261181332170963,1,-0.0219424981623888,1,0.286023378372192,1,23.0563002680965,0,0.0273724,1,10.3,0,0.0,0,0.0,0,0.517,0.297,0,0.275,0.318,0.424,0.794,0.801,0.792,0.808,0.224,0,0.148,0,0.232,0,0.148,0,0.144,0,1.779,1,1.976,1,13.0,0,0.0,0,1,0,2.079442,0
1871,1991,360,Romania,2.25389132655521,0,4.77333466430117,0,-0.446042686700821,1,-0.286933869123459,1,0.597966730594635,1,0.0261181332170963,1,-0.0219424981623888,1,0.286023378372192,1,22.5218930078497,0,0.0273724,1,10.7,0,0.0012333333333333335,1,0.0,0,0.539,0.327,0,0.313,0.33,0.44,0.825,0.86,0.814,0.819,0.224,0,0.148,0,0.232,0,0.148,0,0.144,0,1.779,1,1.976,1,3.0,0,0.2231435,0,1,0,0.0,0
1872,1992,360,Romania,1.92316443737992,0,4.24768251683067,0,-0.446042686700821,1,-0.286933869123459,1,0.597966730594635,1,0.0261181332170963,1,-0.0219424981623888,1,0.286023378372192,1,22.4129237709812,0,0.0273724,1,11.2,0,0.002466666666666667,1,0.0,0,0.552,0.367,0,0.346,0.336,0.449,0.859,0.947,0.826,0.819,0.224,0,0.148,0,0.232,0,0.148,0,0.144,0,1.779,1,1.976,1,2.0,0,0.8109302,0,1,0,1.098612,0
1873,1993,360,Romania,2.21804367438897,0,2.74060801469377,0,-0.446042686700821,1,-0.286933869123459,1,0.597966730594635,1,0.0261181332170963,1,-0.0219424981623888,1,0.286023378372192,1,19.6623543856497,0,0.0273724,1,11.4,0,0.0037,0,0.00352087,0,0.561,0.389,0,0.352,0.343,0.455,0.873,0.947,0.851,0.835,0.224,0,0.148,0,0.232,0,0.148,0,0.144,0,1.779,1,1.976,1,14.0,0,1.178655,0,0,0,2.70805,0
1874,1994,360,Romania,2.20681619317586,0,3.11472840805896,0,-0.446042686700821,1,-0.286933869123459,1,0.597966730594635,1,0.0261181332170963,1,-0.0219424981623888,1,0.286023378372192,1,17.7871428356453,0,0.0273724,1,12.3,0,0.0263,0,0.012260979,0,0.561,0.389,0,0.352,0.343,0.455,0.873,0.947,0.851,0.835,0.224,0,0.148,0,0.232,0,0.148,0,0.144,0,1.779,1,1.976,1,26.0,0,1.446919,0,0,0,3.295837,0
1875,1995,360,Romania,3.26514988249315,0,2.61344768528808,0,-0.446042686700821,1,-0.286933869123459,1,0.597966730594635,1,0.0261181332170963,1,-0.0219424981623888,1,0.286023378372192,1,17.4020445168581,0,0.0273724,1,13.1,0,0.075,0,0.04024296,0,0.561,0.389,0,0.352,0.343,0.455,0.873,0.947,0.851,0.835,0.224,0,0.148,0,0.232,0,0.148,0,0.144,0,1.779,1,1.976,1,38.0,0,1.658228,0,0,0,3.663562,0
1876,1996,360,Romania,3.37806699646121,0,2.36907292563377,0,-0.446042686700821,0,-0.286933869123459,0,0.597966730594635,0,0.0261181332170963,0,-0.0219424981623888,0,0.286023378372192,0,16.1077302703794,0,0.0273724,1,14.1,0,0.222,0,0.075832364,0,0.577,0.407,0,0.37,0.375,0.466,0.88,0.947,0.859,0.848,0.212,0,0.148,0,0.232,0,0.148,0,0.144,0,1.779,1,1.976,1,50.0,0,1.832582,0,1,0,0.6931472,0
1877,1997,360,Romania,3.33857090620628,0,3.01764996200519,0,-0.5479246526956559,1,-0.40683825314044947,1,0.5490344762802125,1,0.11866912432014964,1,-0.06625256780534991,1,0.3380069732666015,1,17.0360116234838,0,0.0273724,1,15.2,0,0.445,0,0.901768476,0,0.622,0.437,0,0.396,0.411,0.496,0.888,0.947,0.883,0.848,0.212,0,0.148,0,0.214,0,0.148,0,0.143,0,1.779,1,1.976,1,13.0,0,1.981001,0,0,0,2.639057,0
1878,1998,360,Romania,3.20633442800372,0,3.00417486391887,0,-0.649806618690491,0,-0.52674263715744,0,0.50010222196579,0,0.211220115423203,0,-0.110562637448311,0,0.389990568161011,0,17.7360387162672,0,0.0273724,1,16.1,0,2.24,0,2.901461931,0,0.622,0.437,0,0.394,0.411,0.494,0.888,0.947,0.883,0.848,0.226,0,0.148,0,0.214,0,0.148,0,0.143,0,1.779,1,1.976,1,9.0,0,2.110213,0,0,0,3.258096,0
1879,1999,360,Romania,3.05199558329094,0,2.64025926740376,0,-0.580213189125061,1,-0.3944508135318755,1,0.06053134799003601,1,0.05323487147688899,1,-0.1461988016963005,1,0.429648816585541,1,17.0566189702212,0,0.0273724,1,16.9,0,2.7,0,6.150458594,0,0.622,0.436,0,0.392,0.411,0.494,0.888,0.947,0.883,0.848,0.226,0,0.148,0,0.214,0,0.148,0,0.143,0,1.779,1,1.976,1,21.0,0,2.224623,0,0,0,3.637586,0
1880,2000,360,Romania,3.03453285517362,0,2.49891418426016,0,-0.510619759559631,0,-0.262158989906311,0,-0.379039525985718,0,-0.104750372469425,0,-0.18183496594429,0,0.469307065010071,0,17.962709479419,0,0.0273724,1,17.7,0,3.61,0,11.3353,0,0.614,0.433,0,0.386,0.406,0.489,0.886,0.947,0.875,0.85,0.229,0,0.131,0,0.184,0,0.155,0,0.125,0,1.779,0,1.976,0,13.0,0,2.327278,0,1,0,0.0,0
1881,2001,360,Romania,1.93605855489516,0,2.4207451879196,0,-0.4756664782762525,1,-0.229373402893543,1,0.04290039837360349,1,-0.029524290934204944,1,-0.223719775676727,1,0.42772659659385703,1,16.6334160764758,0,0.0273724,0,18.8,0,4.54,0,17.5417,0,0.594,0.419,0,0.371,0.352,0.47,0.874,0.947,0.837,0.85,0.229,0,0.131,0,0.184,0,0.155,0,0.118,0,1.779,0,1.976,0,13.0,0,2.420368,0,0,0,2.564949,0
1882,2002,360,Romania,1.96292278874446,0,2.28729607547664,0,-0.440713196992874,0,-0.196587815880775,0,0.464840322732925,0,0.0457017906010151,0,-0.265604585409164,0,0.386146128177643,0,16.4891000614035,0,0.0725769,0,19.4,0,6.58,0,23.4754,0,0.594,0.421,0,0.37,0.352,0.47,0.874,0.947,0.837,0.85,0.229,0,0.131,0,0.184,0,0.155,0,0.118,0,1.779,0,1.976,0,25.0,0,2.505526,0,0,0,3.218876,0
1883,2003,360,Romania,1.94003909874394,0,2.08848713354877,0,-0.410669893026352,0,-0.283442199230194,0,0.320030122995377,0,-0.0518503412604332,0,-0.210054367780685,0,0.29921892285347,0,17.7747637527772,0,0.908174,0,20.1,0,8.9,0,32.602,0,0.601,0.431,0,0.401,0.367,0.476,0.875,0.947,0.84,0.85,0.229,0,0.131,0,0.184,0,0.155,0,0.118,0,1.779,0,1.976,0,37.0,0,2.583997,0,1,0,1.098612,0
1884,2004,360,Romania,1.9307223896551,0,2.00765756131918,0,-0.322501838207245,0,-0.17491602897644,0,0.0593486130237579,0,0.180780634284019,0,-0.186782702803612,0,0.367766201496124,0,17.4212661578016,0,0.487146,0,20.5,0,15.0,0,47.7283,0,0.59,0.431,0,0.391,0.358,0.47,0.881,0.947,0.838,0.868,0.229,0,0.131,0,0.184,0,0.155,0,0.118,0,1.779,0,1.976,0,49.0,0,2.656757,0,1,0,0.0,0
1885,2005,360,Romania,1.94640630714819,0,2.00699360911993,0,-0.260543018579483,0,-0.289697855710983,0,0.0856026485562325,0,0.242886126041412,0,-0.154217436909676,0,0.408908843994141,0,17.4680569291356,0,1.7776,0,20.7,0,21.5,0,62.9515,0,0.608,0.465,0,0.407,0.409,0.477,0.895,0.947,0.882,0.868,0.204,0,0.131,0,0.174,0,0.13,0,0.144,0,1.779,0,1.976,0,13.0,0,2.72458,0,0,0,2.564949,0
1886,2006,360,Romania,1.69892491149043,0,1.84512546001227,0,-0.209158509969711,0,-0.189176306128502,0,0.148430079221725,0,0.441958904266357,0,-0.134708419442177,0,0.51797342300415,0,17.9470572343657,0,5.18166,0,20.0,0,24.7,0,76.0183,0,0.612,0.468,0,0.407,0.414,0.478,0.895,0.947,0.882,0.868,0.204,0,0.121,0,0.174,0,0.13,0,0.144,0,1.779,0,1.976,0,25.0,0,2.788093,0,0,0,3.218876,0
1887,2007,360,Romania,1.7090102819867,0,1.49361825981328,0,-0.230330780148506,0,-0.352275401353836,0,0.198067933320999,0,0.506391942501068,0,-0.105703733861446,0,0.498997658491135,0,17.5395257265186,0,9.35378,0,21.2,0,28.3,0,97.7446,0,0.612,0.476,0,0.425,0.413,0.479,0.901,0.947,0.882,0.891,0.199,0,0.121,0,0.174,0,0.13,0,0.142,0,1.779,0,1.976,0,8.0,0,2.847812,0,1,0,2.079442,0
1888,2008,360,Romania,1.73266497008945,0,1.39998436558161,0,-0.18621614575386,0,-0.357895225286484,0,0.180609092116356,0,0.597521305084229,0,-0.0155702503398061,0,0.514151155948639,0,16.7854444924841,0,12.1504,0,22.9,0,32.4,0,118.106,0,0.622,0.491,0,0.431,0.422,0.491,0.9,0.947,0.882,0.891,0.199,0,0.121,0,0.174,0,0.13,0,0.137,0,1.094,0,1.701,0,20.0,0,2.904165,0,0,0,2.995732,0
1889,2009,360,Romania,1.86677611230718,0,1.27806961233722,0,-0.3098004758358,0,-0.363970696926117,0,0.359366297721863,0,0.617714941501617,0,0.053940374404192,0,0.464297264814377,0,15.2721052302458,0,13.6687,0,23.0,0,36.6,0,121.981,0,0.669,0.529,0,0.464,0.45,0.526,0.9,0.947,0.885,0.885,0.199,0,0.126,0,0.174,0,0.13,0,0.137,0,1.094,0,1.701,0,32.0,0,2.957511,0,1,0,0.0,0
1890,2010,360,Romania,1.78885154683901,0,1.22697660697606,0,-0.352394610643387,0,-0.112342447042465,0,0.273600399494171,0,0.672567009925842,0,0.106409564614296,0,0.432130426168442,0,16.2393386961731,0,14.6854,0,22.0,0,39.9,0,119.221,0,0.681,0.545,0,0.473,0.467,0.538,0.909,0.953,0.895,0.898,0.199,0,0.126,0,0.174,0,0.13,0,0.137,0,1.094,0,1.701,0,44.0,0,3.008155,0,0,0,2.564949,0
1891,2011,360,Romania,1.78142975456302,0,1.23556866931776,0,-0.333498507738113,0,-0.194315671920776,0,0.186090663075447,0,0.687459826469421,0,0.104707606136799,0,0.376137167215347,0,17.2153737430501,0,16.1875,0,23.1,0,40.0,0,115.472,0,0.683,0.547,0,0.475,0.466,0.539,0.909,0.953,0.895,0.898,0.199,0,0.126,0,0.174,0,0.13,0,0.137,0,1.094,0,1.701,0,56.0,0,3.056357,0,0,0,3.218876,0
1892,2012,360,Romania,1.78439443868058,0,1.17392522752233,0,-0.381443470716476,0,-0.169484630227089,0,0.0823415592312813,0,0.564533114433289,0,0.0929005369544029,0,0.318529605865479,0,17.1587053558134,0,17.5675,0,23.1,0,45.9,0,113.302,0,0.672,0.535,0,0.469,0.451,0.536,0.911,0.953,0.894,0.901,0.199,0,0.126,0,0.174,0,0.13,0,0.137,0,1.094,0,1.701,0,5.0,0,3.102342,0,1,0,1.791759,0
1893,2013,360,Romania,1.78885504291597,0,1.29223076714816,0,-0.301038712263107,0,0.134710595011711,0,0.179133072495461,0,0.634414732456207,0,0.190215259790421,0,0.311483293771744,0,17.7605860355839,0,18.8919,0,23.5,0,49.8,0,114.191,0,0.669,0.556,0,0.467,0.464,0.521,0.915,0.958,0.894,0.91,0.207,0,0.124,0,0.174,0,0.13,0,0.137,0,1.094,0,1.701,0,17.0,0,3.146305,0,0,0,2.890372,0
1894,2014,360,Romania,1.77966123624938,0,1.3476637836228,0,-0.224212571978569,0,0.224672213196754,0,0.0491361282765865,0,0.600805342197418,0,0.242155745625496,0,0.428103059530258,0,17.9390645906369,0,20.114,0,22.8,0,54.1,0,114.783,0,0.674,0.565,0,0.468,0.467,0.519,0.915,0.958,0.894,0.91,0.207,0,0.124,0,0.174,0,0.13,0,0.137,0,1.094,0,1.635,0,29.0,0,3.188417,0,1,0,0.6931472,0
1895,2015,360,Romania,1.75219816988493,0,1.45071824376782,0,-0.170948252081871,0,0.0987904593348503,0,0.181799337267876,0,0.568357586860657,0,0.204882144927979,0,0.486170291900635,0,18.9181762479079,0,21.449,0,21.5,0,55.8,0,116.35,0,0.711,0.599,0,0.498,0.513,0.549,0.919,0.958,0.903,0.91,0.207,0,0.124,0,0.174,0,0.13,0,0.137,0,1.094,0,1.635,0,13.0,0,3.228826,0,0,0,2.639057,0
